timestamps,open,high,low,close,volume,amount
2021-09-02 00:00:00,48834.27,50392.19,48620.73,49279.37,14120.3826407,695875613.9612267
2021-09-03 00:00:00,49279.38,51064.44,48349.66,50025.0,14577.22621879,724191059.2035241
2021-09-04 00:00:00,50025.0,50558.75,49400.0,49942.98,7595.48816499,379635277.89503783
2021-09-05 00:00:00,49944.89,51907.08,49500.0,51789.17,7743.93472308,393277931.9330139
2021-09-06 00:00:00,51789.17,52802.03,51020.08,52698.81,9571.75471136,498473271.3453314
2021-09-07 00:00:00,52698.8,52944.96,42830.77,46894.5,29022.815351,1417539820.7484949
2021-09-08 00:00:00,46894.49,47381.47,44423.49,46060.36,19624.55093117,906457075.3445731
2021-09-09 00:00:00,46059.94,47400.0,45511.82,46400.0,13594.64633403,630015879.3791723
2021-09-10 00:00:00,46396.26,47040.76,44140.48,44851.45,14905.54795341,679800865.5788088
2021-09-11 00:00:00,44850.37,45989.94,44730.29,45171.83,6207.38337004,280484388.5606547
2021-09-12 00:00:00,45173.66,46462.98,44754.31,46024.23,6499.85821749,296418201.6794794
2021-09-13 00:00:00,46027.8,46900.0,43465.0,44947.72,15015.30289712,680720708.8303118
2021-09-14 00:00:00,44953.23,47274.92,44679.92,47127.22,12644.16435358,581743113.4046894
2021-09-15 00:00:00,47127.81,48475.0,46705.0,48148.12,12139.84206628,578026227.6966197
2021-09-16 00:00:00,48144.03,48499.99,47020.82,47753.16,11739.27966629,561777358.7904748
2021-09-17 00:00:00,47753.15,48176.64,46752.67,47303.5,9088.56956453,431675153.43600357
2021-09-18 00:00:00,47306.87,48825.62,47050.0,48314.56,7491.03449237,358627751.6842756
2021-09-19 00:00:00,48309.86,48379.19,46850.87,47255.92,7086.34626236,338011346.91445917
2021-09-20 00:00:00,47253.71,47358.92,42500.0,43012.97,27706.67636162,1247670425.910655
2021-09-21 00:00:00,43007.69,43639.88,39600.0,40719.6,27275.33818249,1138521506.7808247
2021-09-22 00:00:00,40736.81,44035.44,40570.42,43575.1,19462.53865157,821892156.8905028
2021-09-23 00:00:00,43575.19,45000.0,43096.73,44897.59,13446.87468684,593577018.6216856
2021-09-24 00:00:00,44896.55,45200.0,40683.29,42848.92,22451.57711462,974559873.613962
2021-09-25 00:00:00,42848.44,42998.76,41675.0,42705.51,7383.32390261,314211580.0323909
2021-09-26 00:00:00,42705.51,43937.0,40803.0,43178.02,9971.64545213,425349336.7377167
2021-09-27 00:00:00,43172.17,44366.96,42111.0,42171.76,10094.77099806,433625658.00096387
2021-09-28 00:00:00,42166.31,42780.0,40897.7,41026.07,10491.81363045,437692444.96457046
2021-09-29 00:00:00,41030.19,42638.99,40750.12,41522.16,10303.30152312,427436224.3916891
2021-09-30 00:00:00,41519.11,44110.17,41409.67,43824.43,12835.9838101,548299894.8547411
2021-10-01 00:00:00,43828.89,48500.0,43287.44,48165.76,20095.33155568,923290508.1364557
2021-10-02 00:00:00,48165.76,48359.33,47451.0,47657.69,7262.63442143,347941521.73418593
2021-10-03 00:00:00,47663.74,49300.0,47120.11,48233.99,7989.25925892,384119270.96887374
2021-10-04 00:00:00,48233.99,49505.0,46916.7,49245.54,13938.64182971,675679948.827555
2021-10-05 00:00:00,49244.13,51906.23,49057.18,51493.99,17828.59726658,899013836.6057509
2021-10-06 00:00:00,51499.77,55757.11,50416.01,55339.48,25869.64925998,1377638824.9842718
2021-10-07 00:00:00,55346.95,55356.85,53379.0,53797.82,15820.83417633,861763289.8139924
2021-10-08 00:00:00,53805.46,56113.0,53634.41,53963.82,12416.9019906,675220855.2624308
2021-10-09 00:00:00,53965.18,55500.0,53675.0,54962.29,7123.05512404,388388979.1248201
2021-10-10 00:00:00,54963.29,56545.24,54112.95,54690.53,9370.1912382,516091416.4430576
2021-10-11 00:00:00,54683.09,57833.23,54411.54,57487.44,13422.42081815,753049148.6578444
2021-10-12 00:00:00,57485.97,57674.55,53873.78,56005.1,15457.00896085,869609005.5860769
2021-10-13 00:00:00,56005.1,57771.33,54236.09,57367.32,14691.01338574,827764561.5789849
2021-10-14 00:00:00,57367.32,58520.71,56832.32,57359.51,12198.02457938,701629946.8750774
2021-10-15 00:00:00,57359.51,62910.0,56867.11,61695.39,27105.19764492,1618397208.7458775
2021-10-16 00:00:00,61690.32,62350.0,60139.01,60877.42,10161.25819825,622521227.4935001
2021-10-17 00:00:00,60867.05,61744.17,58943.83,61527.11,9153.32273471,556252365.3826034
2021-10-18 00:00:00,61530.07,62675.19,59887.74,62042.41,19798.1489024,1218256374.3333185
2021-10-19 00:00:00,62042.4,64500.0,61333.0,64303.14,17380.30486176,1095734976.1983845
2021-10-20 00:00:00,64303.14,66999.0,63525.0,66026.54,19194.45410878,1251735997.4665956
2021-10-21 00:00:00,66021.26,66650.85,62050.0,62204.02,23474.39133313,1507796129.8316576
2021-10-22 00:00:00,62204.01,63750.0,60000.0,60687.64,17217.70765017,1061650956.013888
2021-10-23 00:00:00,60682.88,61750.0,59650.0,61300.01,6708.15013802,408162241.7863016
2021-10-24 00:00:00,61300.02,61491.96,59522.89,60854.48,8573.72719199,521216917.0883834
2021-10-25 00:00:00,60847.91,63726.58,60653.5,63083.54,10496.58058683,651605496.3210138
2021-10-26 00:00:00,63081.96,63290.49,59837.07,60337.62,12181.48144997,750827353.1132891
2021-10-27 00:00:00,60333.19,61488.0,58100.0,58455.47,18856.68565412,1123748436.2247603
2021-10-28 00:00:00,58462.73,62477.47,57653.88,60591.65,19354.49897509,1157329991.5352883
2021-10-29 00:00:00,60591.63,62974.0,60188.73,62276.72,15497.01101939,953186589.4681057
2021-10-30 00:00:00,62287.95,62379.2,60725.01,61892.41,6793.59698552,419987927.3294024
2021-10-31 00:00:00,61896.38,62427.02,60001.0,61343.68,8371.1698899,514132308.55138606
2021-11-01 00:00:00,61346.17,62500.0,59500.0,60949.54,11724.34161877,716051590.0099916
2021-11-02 00:00:00,60956.4,64300.0,60672.16,63266.51,13694.11539462,853126511.0876021
2021-11-03 00:00:00,63266.5,63568.36,60070.0,62935.41,12951.87181247,808974787.6582235
2021-11-04 00:00:00,62935.4,63114.14,60728.77,61444.5,11051.75853921,685824640.0110503
2021-11-05 00:00:00,61444.49,62638.59,60777.0,61006.15,10598.79620286,651471516.2338758
2021-11-06 00:00:00,61006.14,61599.25,60125.0,61539.31,6366.43859189,388782011.2273482
2021-11-07 00:00:00,61539.3,63327.96,61397.86,63309.13,5596.02460734,349155911.0896063
2021-11-08 00:00:00,63309.12,67792.77,63309.12,67554.84,17661.87297159,1156701891.3986502
2021-11-09 00:00:00,67554.13,68568.85,66261.79,66944.66,14996.62508818,1009758121.730805
2021-11-10 00:00:00,66938.76,69000.0,62800.0,64912.2,19030.24517744,1254335602.5168567
2021-11-11 00:00:00,64912.2,65600.0,64133.78,64807.59,10259.51472415,665466930.4120706
2021-11-12 00:00:00,64807.73,65477.06,62300.0,64147.9,13658.626579,876653985.8330419
2021-11-13 00:00:00,64144.42,64990.0,63394.17,64400.01,5968.10354833,383344122.33186483
2021-11-14 00:00:00,64400.01,65525.0,63596.9,65505.02,6081.57225975,393822748.00405127
2021-11-15 00:00:00,65505.03,66339.9,63371.0,63624.59,10426.55522646,674703744.1564059
2021-11-16 00:00:00,63621.05,63624.6,58638.0,60107.98,24910.15267457,1531922264.9915833
2021-11-17 00:00:00,60101.56,60824.38,58380.0,60351.51,20907.21545076,1252642485.3824356
2021-11-18 00:00:00,60351.51,60977.21,56514.13,56898.0,26749.21203012,1569783192.1951487
2021-11-19 00:00:00,56898.46,58412.12,55625.0,58122.16,18554.56064192,1062516431.8327863
2021-11-20 00:00:00,58122.15,59900.0,57423.35,59760.76,7584.65241653,445989432.0729959
2021-11-21 00:00:00,59760.76,60070.0,58509.69,58671.21,6661.36635434,394705374.3775679
2021-11-22 00:00:00,58671.22,59526.51,55641.03,56280.81,15889.22078935,914105163.9200706
2021-11-23 00:00:00,56280.81,57886.03,55377.0,57566.85,14019.78167156,796010572.2693362
2021-11-24 00:00:00,57562.65,57607.97,55875.01,57162.66,12509.25971944,713679192.4348205
2021-11-25 00:00:00,57158.58,59445.99,57037.04,58987.27,10668.67680723,620460584.1869727
2021-11-26 00:00:00,58994.72,59194.0,53533.0,53757.67,25946.30174683,1462589072.6577907
2021-11-27 00:00:00,53757.67,55316.67,53642.58,54759.05,7899.30349126,429477172.2715387
2021-11-28 00:00:00,54759.04,57490.0,53327.0,57317.17,8222.42493442,458180671.9042283
2021-11-29 00:00:00,57318.51,58908.27,56730.0,57838.06,13454.23335496,776291908.6201642
2021-11-30 00:00:00,57838.06,59249.77,55910.33,56987.97,18038.78770838,1037167743.7354711
2021-12-01 00:00:00,56998.35,59118.84,56465.75,57226.5,16607.30872879,954129079.7175856
2021-12-02 00:00:00,57226.51,57423.69,55845.0,56521.46,12969.21952648,736057224.9270678
2021-12-03 00:00:00,56521.45,57670.68,51640.0,53638.04,19567.63113833,1073627833.1066449
2021-12-04 00:00:00,53633.02,53876.09,42333.0,49241.12,39023.32978526,1942222634.7511916
2021-12-05 00:00:00,49235.26,49783.0,47827.0,49484.22,21727.13821193,1066419436.7590867
2021-12-06 00:00:00,49484.21,51105.0,47200.0,50529.56,23082.30465624,1144413567.0476973
2021-12-07 00:00:00,50529.56,51995.0,50067.1,50625.48,14107.33216632,716712923.9673887
2021-12-08 00:00:00,50625.24,51250.0,48650.02,50519.68,13138.99183299,660381956.180991
2021-12-09 00:00:00,50520.94,50844.86,47323.23,47568.43,15749.4243393,772735504.323299
2021-12-10 00:00:00,47568.43,50148.49,46900.0,47170.94,15689.5742182,752267465.9049376
2021-12-11 00:00:00,47170.94,49517.18,46786.78,49407.75,11045.22374119,532608006.26091033
2021-12-12 00:00:00,49424.47,50828.13,48665.43,50089.64,10411.08180306,517971282.9515923
2021-12-13 00:00:00,50089.64,50218.42,45727.92,46727.89,20797.28834629,1002241446.78419
2021-12-14 00:00:00,46727.89,48686.91,46300.0,48367.43,17107.0342879,812935806.5326235
2021-12-15 00:00:00,48359.23,49500.0,46530.0,48884.78,21621.70983741,1044728640.8331697
2021-12-16 00:00:00,48878.83,49459.39,47524.66,47634.22,12731.23681745,615864350.8974512
2021-12-17 00:00:00,47634.2,48000.0,45469.32,46166.5,18556.07900007,868749321.3661722
2021-12-18 00:00:00,46159.87,47368.73,45515.72,46859.46,8170.85303229,379748116.13179326
2021-12-19 00:00:00,46857.49,48351.92,46440.11,46687.19,9518.7071282,448180495.9946841
2021-12-20 00:00:00,46687.2,47548.93,45568.0,46926.07,16039.38510407,748759397.090003
2021-12-21 00:00:00,46926.07,49339.31,46645.05,48914.7,15461.4105731,741471773.2920705
2021-12-22 00:00:00,48914.7,49595.0,48450.0,48608.62,10753.4990677,525760936.6979139
2021-12-23 00:00:00,48608.61,51397.82,48032.16,50842.2,16627.04627954,826700024.860369
2021-12-24 00:00:00,50842.06,51878.6,50445.55,50851.38,11690.45418179,596264572.0435545
2021-12-25 00:00:00,50852.31,51171.68,50191.84,50428.31,5550.57153185,281197698.6450564
2021-12-26 00:00:00,50428.31,51295.33,49460.0,50801.79,6863.39473781,346576434.3440726
2021-12-27 00:00:00,50804.33,52100.0,50480.0,50717.77,11596.91468191,591738660.0246658
2021-12-28 00:00:00,50720.35,50720.35,47300.23,47543.09,23116.75583707,1134362441.264641
2021-12-29 00:00:00,47542.2,48149.58,46094.02,46471.24,20326.32142372,956643276.3295282
2021-12-30 00:00:00,46471.24,47926.15,45938.44,47122.08,27413.65364976,1284726554.6619706
2021-12-31 00:00:00,47122.09,48574.7,45650.0,46211.24,19010.24134509,891380854.1274074
2022-01-01 00:00:00,46211.24,47967.12,46205.0,47733.43,9463.6617111,445068415.68450975
2022-01-02 00:00:00,47733.43,47990.0,46633.36,47299.07,6833.49845548,324003256.59568274
2022-01-03 00:00:00,47299.06,47583.33,45700.0,46459.56,10841.81020453,506968330.54629755
2022-01-04 00:00:00,46459.57,47532.89,45515.0,45814.61,16320.32712866,756129201.6401069
2022-01-05 00:00:00,45817.13,47076.55,42500.0,43436.04,25067.67476765,1120711314.9374788
2022-01-06 00:00:00,43446.34,43794.5,42432.99,43083.76,20780.04784989,897477746.6579195
2022-01-07 00:00:00,43081.79,43144.72,40571.53,41565.18,26122.19990673,1099504422.4451907
2022-01-08 00:00:00,41564.57,42318.97,40505.3,41684.84,15454.11315131,641630360.5436121
2022-01-09 00:00:00,41684.84,42831.12,41209.53,41876.52,11074.22498167,464015591.53002626
2022-01-10 00:00:00,41876.52,42250.0,39650.0,41824.07,25232.35739583,1044623317.9600779
2022-01-11 00:00:00,41824.06,43130.0,41274.8,42753.44,19697.46613255,832130782.8126009
2022-01-12 00:00:00,42749.84,44342.83,42459.21,43920.37,16250.21469714,704740326.6239861
2022-01-13 00:00:00,43921.21,44453.22,42325.0,42581.65,14772.09478571,639931134.5825493
2022-01-14 00:00:00,42576.27,43473.98,41752.0,43090.72,13545.75086459,578718399.0324632
2022-01-15 00:00:00,43090.72,43819.39,42577.35,43098.2,6318.38550193,272615682.99625504
2022-01-16 00:00:00,43098.2,43497.24,42600.0,43104.34,6481.6580227,279197062.8366113
2022-01-17 00:00:00,43104.34,43200.0,41567.64,42218.01,10963.85191034,466210365.44780284
2022-01-18 00:00:00,42214.66,42692.71,41287.79,42369.74,13658.50365699,575586075.7725384
2022-01-19 00:00:00,42372.15,42586.03,41126.0,41674.27,15642.41727542,656036919.0944206
2022-01-20 00:00:00,41672.14,43511.99,40555.0,40670.97,17860.82318928,743055343.2526009
2022-01-21 00:00:00,40671.77,41127.79,35422.0,36456.94,50742.89616126,1949523041.9295487
2022-01-22 00:00:00,36456.67,36835.93,34017.56,35066.43,30044.12486365,1069395011.9051754
2022-01-23 00:00:00,35075.7,36555.55,34625.0,36282.47,17440.22740453,621476922.6876571
2022-01-24 00:00:00,36275.28,37574.63,32933.33,36693.32,38776.29020908,1390872182.1901197
2022-01-25 00:00:00,36687.58,37579.81,35716.15,36980.0,21597.52201359,793512072.5862787
2022-01-26 00:00:00,36980.0,38960.0,36254.97,36840.63,27403.99125336,1021042569.7098149
2022-01-27 00:00:00,36846.22,37249.0,35526.36,37188.37,23601.4620954,866232367.5381423
2022-01-28 00:00:00,37188.37,38023.74,36162.48,37741.9,22716.16494796,846838695.8252069
2022-01-29 00:00:00,37741.9,38748.43,37300.0,38191.1,13103.19076443,497860417.48521614
2022-01-30 00:00:00,38189.82,38384.07,37365.31,37901.35,10632.53591257,403612525.2148451
2022-01-31 00:00:00,37904.99,38785.04,36640.94,38491.93,19654.98487168,746019200.6686463
2022-02-01 00:00:00,38492.53,39300.0,38021.53,38716.88,16379.93141492,632801549.6707795
2022-02-02 00:00:00,38714.27,38888.88,36584.29,36923.39,13787.58718711,520863435.88538945
2022-02-03 00:00:00,36923.39,37450.75,36259.01,37329.91,13283.28624677,491358919.98200107
2022-02-04 00:00:00,37324.61,41788.81,37051.36,41614.64,22537.5582634,888990717.7538646
2022-02-05 00:00:00,41613.75,41970.0,40955.4,41404.85,11187.20118795,464112228.4832937
2022-02-06 00:00:00,41411.59,42719.93,41135.39,42415.16,6447.88488893,270298671.3243756
2022-02-07 00:00:00,42416.06,44533.0,41678.79,43868.07,20040.49860442,864226061.0070361
2022-02-08 00:00:00,43868.08,45519.24,42688.0,44085.59,20387.64565183,897876552.695979
2022-02-09 00:00:00,44087.58,44865.46,43155.5,44416.35,12785.8117079,564253501.32444
2022-02-10 00:00:00,44416.39,45855.0,43210.0,43527.71,20024.52326862,886130710.4268712
2022-02-11 00:00:00,43521.88,43962.13,42000.0,42386.47,19367.4151999,832171736.6915271
2022-02-12 00:00:00,42386.47,43050.0,41750.0,42244.97,8664.419567,367006271.00024664
2022-02-13 00:00:00,42244.91,42781.96,41885.61,42074.99,6208.94093653,262308305.06090882
2022-02-14 00:00:00,42073.37,42876.15,41570.0,42548.71,14805.98338836,625805351.219857
2022-02-15 00:00:00,42548.71,44775.96,42433.28,44583.52,14154.73452625,616939306.1915447
2022-02-16 00:00:00,44580.73,44585.69,43330.59,43895.56,9663.44040395,426139771.9736447
2022-02-17 00:00:00,43895.55,44195.62,40099.99,40536.73,18630.10842181,785854721.1208079
2022-02-18 00:00:00,40537.94,40990.9,39425.07,39983.56,16491.0130588,663505479.8550583
2022-02-19 00:00:00,39993.64,40469.82,39655.0,40101.94,6277.30201343,251437959.87814
2022-02-20 00:00:00,40101.93,40146.07,38000.0,38389.03,10972.32175685,429667973.04934156
2022-02-21 00:00:00,38395.99,39506.91,36811.0,37023.0,20970.76378699,795509671.9175307
2022-02-22 00:00:00,37022.11,38469.06,36350.0,38251.48,22767.08772002,854293132.1700649
2022-02-23 00:00:00,38251.67,39276.85,37055.0,37268.19,15510.11329997,588809306.7235469
2022-02-24 00:00:00,37268.18,39720.0,34322.0,38347.3,42124.51876077,1576062330.98739
2022-02-25 00:00:00,38347.3,39716.0,38016.44,39238.48,20761.66924479,806166377.8323817
2022-02-26 00:00:00,39242.71,40300.5,38592.04,39137.8,8601.67109728,338202762.141518
2022-02-27 00:00:00,39146.97,39875.71,37020.0,37717.08,14440.23638182,555081820.1029779
2022-02-28 00:00:00,37716.57,44240.77,37455.71,43192.66,25699.68423401,1044728850.4117506
2022-03-01 00:00:00,43189.61,44993.12,42850.0,44439.95,22596.96095342,991287324.5879905
2022-03-02 00:00:00,44440.0,45426.45,43342.16,43912.34,17466.98591437,773442284.6974583
2022-03-03 00:00:00,43916.47,44096.45,41811.0,42464.41,19278.28224695,830355763.3989158
2022-03-04 00:00:00,42464.41,42524.87,38577.01,39166.51,24080.60599433,979676109.7885263
2022-03-05 00:00:00,39166.5,39600.0,38587.27,39402.43,8440.51638896,330775818.7927729
2022-03-06 00:00:00,39407.87,39730.5,38091.02,38408.38,10099.98545246,392984803.21332884
2022-03-07 00:00:00,38406.82,39556.58,37161.88,37994.0,19544.28414901,748151679.2529559
2022-03-08 00:00:00,37991.05,39376.65,37851.54,38749.38,19132.76914326,736461515.4415812
2022-03-09 00:00:00,38749.16,42597.84,38655.98,41953.97,24651.67344036,998127460.6991781
2022-03-10 00:00:00,41949.28,42053.84,38560.85,39433.71,20814.01456026,842955517.5620849
2022-03-11 00:00:00,39431.4,40251.51,38234.08,38732.04,15908.57521389,623015718.9844778
2022-03-12 00:00:00,38732.33,39472.17,38654.02,38813.02,5644.14686801,219658258.73232332
2022-03-13 00:00:00,38815.56,39318.19,37580.86,37793.01,8046.37612453,308795012.12535596
2022-03-14 00:00:00,37793.4,39906.39,37560.4,39674.17,13566.81093809,525491292.4834934
2022-03-15 00:00:00,39678.51,39900.0,38135.0,39298.1,14924.67641882,585836868.3119906
2022-03-16 00:00:00,39298.11,41717.67,38850.0,41127.97,22805.48259593,917885040.9196264
2022-03-17 00:00:00,41127.96,41486.0,40521.0,40950.33,15717.77421989,644763885.2562935
2022-03-18 00:00:00,40950.23,42396.04,40130.0,41774.98,17181.15226772,709801722.1702662
2022-03-19 00:00:00,41781.37,42429.0,41534.89,42232.26,8630.97283924,362452353.1807234
2022-03-20 00:00:00,42232.05,42330.1,40918.72,41287.24,7621.03036678,317736207.63012683
2022-03-21 00:00:00,41287.24,41578.33,40509.0,41017.71,10996.47661055,451933965.49374664
2022-03-22 00:00:00,41017.7,43389.79,40885.19,42378.26,19913.28660924,834719871.0651709
2022-03-23 00:00:00,42376.03,43036.95,41766.79,42899.71,13745.27563632,584447333.1704936
2022-03-24 00:00:00,42899.71,44241.0,42627.48,44012.29,21827.93263859,948317152.8354592
2022-03-25 00:00:00,44012.36,45130.91,43605.8,44331.85,19128.13735444,846807040.1526505
2022-03-26 00:00:00,44336.19,44820.58,44091.09,44539.42,7305.17827992,324691944.0755138
2022-03-27 00:00:00,44538.21,46950.0,44437.22,46850.01,10356.10317002,473210328.3964501
2022-03-28 00:00:00,46850.01,48240.0,46662.28,47144.92,18787.66318707,887234289.6143079
2022-03-29 00:00:00,47146.92,48124.94,46589.0,47454.19,15776.65108647,746689372.3169055
2022-03-30 00:00:00,47448.41,47717.01,46544.89,47078.03,12672.44584707,598102503.8020598
2022-03-31 00:00:00,47078.02,47624.09,45211.0,45528.45,17454.79144251,809210938.6434261
2022-04-01 00:00:00,45525.25,46739.24,44232.86,46296.34,18111.13598043,827650343.9886417
2022-04-02 00:00:00,46296.36,47219.46,45642.89,45826.27,8380.14274375,387550134.46243477
2022-04-03 00:00:00,45826.24,47469.4,45552.07,46422.16,8773.77185888,406378892.926089
2022-04-04 00:00:00,46420.08,46900.0,45129.93,46596.83,13802.44111729,638524528.260146
2022-04-05 00:00:00,46594.39,47200.0,45371.16,45506.5,14390.57308541,664384158.0893724
2022-04-06 00:00:00,45509.92,45523.25,43115.26,43166.7,24250.37283725,1074989503.046363
2022-04-07 00:00:00,43166.71,43908.58,42734.69,43452.18,13245.36612438,573730186.1752268
2022-04-08 00:00:00,43444.71,44000.0,42112.0,42262.02,11929.52123708,512428797.11577857
2022-04-09 00:00:00,42261.9,42816.38,42118.96,42766.93,4805.71689778,204199920.94653812
2022-04-10 00:00:00,42766.46,43443.32,41885.86,42165.96,5770.49368126,245623371.7403044
2022-04-11 00:00:00,42165.96,42424.14,39204.59,39535.87,17229.3729009,703520781.0882055
2022-04-12 00:00:00,39535.88,40705.68,39250.0,40086.23,13866.41847396,553193103.8224274
2022-04-13 00:00:00,40086.7,41570.88,39550.0,41146.68,11457.63380548,465048914.45992225
2022-04-14 00:00:00,41147.15,41512.43,39573.8,39954.08,11020.37202049,446841536.5645853
2022-04-15 00:00:00,39953.62,40850.0,39770.22,40554.58,6448.01134712,259739470.12587926
2022-04-16 00:00:00,40554.6,40699.99,40005.0,40387.6,4084.16565112,165048475.24951708
2022-04-17 00:00:00,40387.6,40605.46,39553.07,39683.54,4833.31493601,193610114.30073836
2022-04-18 00:00:00,39681.11,41100.0,38550.0,40803.58,13090.79423386,524072569.1232397
2022-04-19 00:00:00,40810.87,41772.94,40571.99,41503.85,10218.113707,420627756.66370565
2022-04-20 00:00:00,41501.56,42209.58,40900.0,41377.61,14609.28392672,606244194.3478361
2022-04-21 00:00:00,41371.88,43109.47,39744.75,40480.81,17204.35326683,708418966.2819937
2022-04-22 00:00:00,40483.38,40802.65,39174.8,39712.25,16871.32104798,675582863.9809462
2022-04-23 00:00:00,39712.2,39993.82,39296.19,39465.87,6957.16710365,275622228.28864413
2022-04-24 00:00:00,39459.63,39945.74,39000.0,39464.56,6436.45656858,254030736.9824412
2022-04-25 00:00:00,39463.75,40605.3,38210.24,40439.22,20515.87532995,814062290.9288555
2022-04-26 00:00:00,40440.9,40817.16,37700.0,38113.82,21648.1142493,850077500.898085
2022-04-27 00:00:00,38118.43,39470.0,37882.83,39251.11,20832.19649199,805801703.3865947
2022-04-28 00:00:00,39251.02,40400.0,38883.83,39743.22,16718.83057299,661556058.9374628
2022-04-29 00:00:00,39741.21,39926.8,38161.85,38593.1,14282.25993546,558518343.6485156
2022-04-30 00:00:00,38592.27,38795.0,37590.0,37644.1,6931.07200088,264457426.0857367
2022-05-01 00:00:00,37640.35,38675.37,37401.0,38473.05,7980.89975954,303652824.699362
2022-05-02 00:00:00,38469.49,39181.27,38041.0,38510.89,17946.98346298,691868102.3744231
2022-05-03 00:00:00,38510.88,38643.48,37505.01,37719.59,17946.99450089,683686089.2928343
2022-05-04 00:00:00,37719.58,40038.27,37651.38,39669.56,21513.95419034,834089495.9883392
2022-05-05 00:00:00,39669.56,39864.55,35568.0,36537.22,28832.99792317,1093054121.7402227
2022-05-06 00:00:00,36537.22,36664.4,35255.4,35999.1,28626.6487821,1033823652.9162228
2022-05-07 00:00:00,35999.1,36125.0,34785.0,35458.0,11372.45319184,404765795.20200115
2022-05-08 00:00:00,35458.0,35499.93,33701.0,34027.91,22357.51152059,775173155.7635555
2022-05-09 00:00:00,34033.49,34231.54,30010.0,30078.27,55136.45332765,1769236433.7249649
2022-05-10 00:00:00,30078.27,32645.49,29735.05,31002.39,55818.01900282,1722839901.92774
2022-05-11 00:00:00,31002.39,32185.9,27682.38,28972.34,61128.25296303,1831448457.7827334
2022-05-12 00:00:00,28977.75,30091.2,25338.53,28941.95,70702.60931849,2003525116.4408822
2022-05-13 00:00:00,28941.95,30990.0,28662.7,29232.18,34643.05118869,1020470225.7727685
2022-05-14 00:00:00,29234.73,30287.58,28564.38,30041.88,15245.46818403,450231338.8899902
2022-05-15 00:00:00,30041.9,31418.35,29436.06,31290.05,16440.89298551,502213217.2622499
2022-05-16 00:00:00,31290.02,31293.31,29055.0,29839.89,22646.18507353,687754563.1307484
2022-05-17 00:00:00,29839.89,30750.0,29415.01,30412.12,19833.30676705,597066924.4084986
2022-05-18 00:00:00,30412.1,30675.92,28605.0,28672.94,28348.42643576,838872177.3895277
2022-05-19 00:00:00,28671.5,30500.0,28645.2,30274.59,29009.9710577,856456226.2666143
2022-05-20 00:00:00,30274.59,30729.83,28690.92,29155.75,34328.18791921,1019985637.9807352
2022-05-21 00:00:00,29155.74,29613.34,28913.26,29408.26,9998.48360206,292682111.0138416
2022-05-22 00:00:00,29407.4,30457.9,29211.0,30260.87,11774.13662231,351273035.9249585
2022-05-23 00:00:00,30258.04,30635.39,28847.72,29082.52,25413.0825529,754918933.7371367
2022-05-24 00:00:00,29079.31,29802.0,28611.0,29626.44,17077.03870179,500010356.61381686
2022-05-25 00:00:00,29627.61,30192.08,29296.12,29503.49,17180.56600794,509486678.36640936
2022-05-26 00:00:00,29503.48,29850.0,28000.0,29166.06,26598.58606063,774813753.1087549
2022-05-27 00:00:00,29166.06,29355.4,28220.0,28598.31,21035.53736928,606558510.4997901
2022-05-28 00:00:00,28598.31,29239.52,28500.0,29008.99,7717.34367577,222542762.96179515
2022-05-29 00:00:00,29008.99,29550.0,28809.84,29447.07,6727.92770357,196482232.45686567
2022-05-30 00:00:00,29447.08,32232.16,29273.65,31711.42,24915.37275974,764056751.9915757
2022-05-31 00:00:00,31716.67,32383.96,31195.9,31784.05,21187.77667355,673138737.1463012
2022-06-01 00:00:00,31784.18,31964.56,29308.01,29788.79,26857.46263482,824829875.1010715
2022-06-02 00:00:00,29789.19,30655.0,29558.61,30433.75,18519.12608247,557594913.5969256
2022-06-03 00:00:00,30429.12,30674.95,29213.47,29670.85,15016.78184772,450459869.22228706
2022-06-04 00:00:00,29672.77,29952.0,29454.14,29843.18,6390.75942952,190000617.01143152
2022-06-05 00:00:00,29837.56,30158.44,29505.65,29901.54,5482.4963235,163656887.54729298
2022-06-06 00:00:00,29899.62,31745.0,29866.44,31343.61,20384.91220986,626095415.6303302
2022-06-07 00:00:00,31349.59,31549.21,29200.0,31106.9,23234.0811685,715642808.5554652
2022-06-08 00:00:00,31111.0,31306.32,29829.98,30177.0,16775.53319148,513433227.0234263
2022-06-09 00:00:00,30182.92,30679.72,29904.0,30079.62,13334.23491125,402848104.7464986
2022-06-10 00:00:00,30079.59,30337.83,28821.15,29063.11,23208.77056569,686409137.1639193
2022-06-11 00:00:00,29058.79,29411.11,28080.01,28388.63,13276.76193059,381502908.05739903
2022-06-12 00:00:00,28395.03,28516.33,26532.95,26555.2,18661.94193886,513201117.2307625
2022-06-13 00:00:00,26555.17,26869.35,21920.0,22460.97,81724.84469418,1998284620.1220438
2022-06-14 00:00:00,22460.97,23299.22,20816.4,22120.25,47382.80135514,1050676187.6371589
2022-06-15 00:00:00,22120.23,22769.12,20071.0,22562.33,62040.45345538,1357486688.7075293
2022-06-16 00:00:00,22562.33,22974.1,20200.0,20372.0,37587.2170128,809144061.2603744
2022-06-17 00:00:00,20371.96,21338.7,20209.73,20447.86,25560.04919013,526334130.4262314
2022-06-18 00:00:00,20447.86,20750.0,17567.45,18948.89,52894.97568032,1027672679.7538811
